NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3432.     -0.81916890E+04     -0.98262305E+04     -0.12031036E+05      0.86038895E+02      0.36530506E+02     -0.60098066E+04      0.28520000E+04
       3433.     -0.81916914E+04     -0.94637422E+04     -0.12879438E+05      0.85665154E+02      0.36821556E+02     -0.60098066E+04      0.28520000E+04
       3434.     -0.81916943E+04     -0.90984258E+04     -0.13724020E+05      0.85266075E+02      0.37101704E+02     -0.60098066E+04      0.28520000E+04
       3435.     -0.81916973E+04     -0.87303906E+04     -0.14564530E+05      0.84841774E+02      0.37370869E+02     -0.60098066E+04      0.28520000E+04
       3436.     -0.81917007E+04     -0.83597441E+04     -0.15400722E+05      0.84392387E+02      0.37628971E+02     -0.60098066E+04      0.28520000E+04
       3437.     -0.81917046E+04     -0.79865972E+04     -0.16232347E+05      0.83918037E+02      0.37875931E+02     -0.60098066E+04      0.28520000E+04
       3438.     -0.81917085E+04     -0.76110596E+04     -0.17059160E+05      0.83418869E+02      0.38111675E+02     -0.60098066E+04      0.28520000E+04
       3439.     -0.81917129E+04     -0.72332427E+04     -0.17880916E+05      0.82895027E+02      0.38336136E+02     -0.60098066E+04      0.28520000E+04
       3440.     -0.81917173E+04     -0.68532588E+04     -0.18697373E+05      0.82346672E+02      0.38549240E+02     -0.60098066E+04      0.28520000E+04
       3441.     -0.81917222E+04     -0.64712197E+04     -0.19508287E+05      0.81773956E+02      0.38750931E+02     -0.60098066E+04      0.28520000E+04
       3442.     -0.81917271E+04     -0.60872393E+04     -0.20313422E+05      0.81177063E+02      0.38941143E+02     -0.60098066E+04      0.28520000E+04
       3443.     -0.81917324E+04     -0.57014312E+04     -0.21112535E+05      0.80556160E+02      0.39119820E+02     -0.60098066E+04      0.28520000E+04
       3444.     -0.81917378E+04     -0.53139092E+04     -0.21905395E+05      0.79911430E+02      0.39286907E+02     -0.60098066E+04      0.28520000E+04
       3445.     -0.81917437E+04     -0.49247886E+04     -0.22691764E+05      0.79243073E+02      0.39442360E+02     -0.60098066E+04      0.28520000E+04
       3446.     -0.81917495E+04     -0.45341841E+04     -0.23471408E+05      0.78551277E+02      0.39586124E+02     -0.60098066E+04      0.28520000E+04
       3447.     -0.81917559E+04     -0.41422119E+04     -0.24244102E+05      0.77836258E+02      0.39718163E+02     -0.60098066E+04      0.28520000E+04
       3448.     -0.81917622E+04     -0.37489883E+04     -0.25009613E+05      0.77098213E+02      0.39838432E+02     -0.60098066E+04      0.28520000E+04
       3449.     -0.81917686E+04     -0.33546294E+04     -0.25767715E+05      0.76337372E+02      0.39946896E+02     -0.60098066E+04      0.28520000E+04
       3450.     -0.81917754E+04     -0.29592522E+04     -0.26518186E+05      0.75553955E+02      0.40043522E+02     -0.60098066E+04      0.28520000E+04
       3451.     -0.81917822E+04     -0.25629739E+04     -0.27260803E+05      0.74748199E+02      0.40128284E+02     -0.60098066E+04      0.28520000E+04
       3452.     -0.81917896E+04     -0.21659119E+04     -0.27995346E+05      0.73920341E+02      0.40201149E+02     -0.60098066E+04      0.28520000E+04
       3453.     -0.81917969E+04     -0.17681838E+04     -0.28721596E+05      0.73070625E+02      0.40262100E+02     -0.60098066E+04      0.28520000E+04
       3454.     -0.81918042E+04     -0.13699077E+04     -0.29439342E+05      0.72199295E+02      0.40311119E+02     -0.60098066E+04      0.28520000E+04
       3455.     -0.81918120E+04     -0.97120154E+03     -0.30148369E+05      0.71306625E+02      0.40348186E+02     -0.60098066E+04      0.28520000E+04
       3456.     -0.81918198E+04     -0.57218347E+03     -0.30848471E+05      0.70392868E+02      0.40373295E+02     -0.60098066E+04      0.28520000E+04
       3457.     -0.81918276E+04     -0.17297183E+03     -0.31539436E+05      0.69458298E+02      0.40386433E+02     -0.60098066E+04      0.28520000E+04
       3458.     -0.81918354E+04      0.22631503E+03     -0.32221062E+05      0.68503181E+02      0.40387596E+02     -0.60098066E+04      0.28520000E+04
       3459.     -0.81918438E+04      0.62555878E+03     -0.32893148E+05      0.67527824E+02      0.40376785E+02     -0.60098066E+04      0.28520000E+04
NS BraceMember_56.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3460.     -0.56697700E+04     -0.23624924E+04     -0.28816033E+05     -0.50422691E+02      0.39026146E+02     -0.47665439E+04      0.28520000E+04
       3461.     -0.56697646E+04     -0.19764952E+04     -0.28314877E+05     -0.51015045E+02      0.39069920E+02     -0.47665439E+04      0.28520000E+04
       3462.     -0.56697593E+04     -0.15901077E+04     -0.27807918E+05     -0.51596962E+02      0.39105682E+02     -0.47665439E+04      0.28520000E+04
       3463.     -0.56697539E+04     -0.12034089E+04     -0.27295260E+05     -0.52168324E+02      0.39133427E+02     -0.47665439E+04      0.28520000E+04
       3464.     -0.56697485E+04     -0.81647845E+03     -0.26777004E+05     -0.52729012E+02      0.39153152E+02     -0.47665439E+04      0.28520000E+04
       3465.     -0.56697432E+04     -0.42939532E+03     -0.26253262E+05     -0.53278912E+02      0.39164848E+02     -0.47665439E+04      0.28520000E+04
       3466.     -0.56697383E+04     -0.42239033E+02     -0.25724137E+05     -0.53817909E+02      0.39168518E+02     -0.47665439E+04      0.28520000E+04
       3467.     -0.56697329E+04      0.34491110E+03     -0.25189738E+05     -0.54345901E+02      0.39164162E+02     -0.47665439E+04      0.28520000E+04
       3468.     -0.56697280E+04      0.73197571E+03     -0.24650174E+05     -0.54862770E+02      0.39151775E+02     -0.47665439E+04      0.28520000E+04
       3469.     -0.56697236E+04      0.11188755E+04     -0.24105557E+05     -0.55368412E+02      0.39131367E+02     -0.47665439E+04      0.28520000E+04
       3470.     -0.56697188E+04      0.15055311E+04     -0.23555998E+05     -0.55862728E+02      0.39102940E+02     -0.47665439E+04      0.28520000E+04
       3471.     -0.56697144E+04      0.18918634E+04     -0.23001607E+05     -0.56345615E+02      0.39066494E+02     -0.47665439E+04      0.28520000E+04
       3472.     -0.56697100E+04      0.22777932E+04     -0.22442502E+05     -0.56816971E+02      0.39022045E+02     -0.47665439E+04      0.28520000E+04
       3473.     -0.56697056E+04      0.26632412E+04     -0.21878793E+05     -0.57276703E+02      0.38969601E+02     -0.47665439E+04      0.28520000E+04
       3474.     -0.56697017E+04      0.30481287E+04     -0.21310598E+05     -0.57724712E+02      0.38909172E+02     -0.47665439E+04      0.28520000E+04
       3475.     -0.56696973E+04      0.34323767E+04     -0.20738033E+05     -0.58160912E+02      0.38840771E+02     -0.47665439E+04      0.28520000E+04
       3476.     -0.56696938E+04      0.38159065E+04     -0.20161213E+05     -0.58585209E+02      0.38764408E+02     -0.47665439E+04      0.28520000E+04
       3477.     -0.56696899E+04      0.41986392E+04     -0.19580258E+05     -0.58997520E+02      0.38680103E+02     -0.47665439E+04      0.28520000E+04
       3478.     -0.56696865E+04      0.45804971E+04     -0.18995287E+05     -0.59397755E+02      0.38587875E+02     -0.47665439E+04      0.28520000E+04
       3479.     -0.56696831E+04      0.49614014E+04     -0.18406420E+05     -0.59785835E+02      0.38487743E+02     -0.47665439E+04      0.28520000E+04
       3480.     -0.56696797E+04      0.53412744E+04     -0.17813775E+05     -0.60161682E+02      0.38379726E+02     -0.47665439E+04      0.28520000E+04
       3481.     -0.56696768E+04      0.57200376E+04     -0.17217477E+05     -0.60525219E+02      0.38263844E+02     -0.47665439E+04      0.28520000E+04
       3482.     -0.56696738E+04      0.60976143E+04     -0.16617643E+05     -0.60876369E+02      0.38140125E+02     -0.47665439E+04      0.28520000E+04
       3483.     -0.56696709E+04      0.64739268E+04     -0.16014400E+05     -0.61215057E+02      0.38008595E+02     -0.47665439E+04      0.28520000E+04
       3484.     -0.56696685E+04      0.68488979E+04     -0.15407871E+05     -0.61541222E+02      0.37869278E+02     -0.47665439E+04      0.28520000E+04
       3485.     -0.56696660E+04      0.72224507E+04     -0.14798180E+05     -0.61854790E+02      0.37722206E+02     -0.47665439E+04      0.28520000E+04
       3486.     -0.56696636E+04      0.75945093E+04     -0.14185449E+05     -0.62155701E+02      0.37567406E+02     -0.47665439E+04      0.28520000E+04
       3487.     -0.56696616E+04      0.79649966E+04     -0.13569808E+05     -0.62443890E+02      0.37404915E+02     -0.47665439E+04      0.28520000E+04
       3488.     -0.56696597E+04      0.83338369E+04     -0.12951378E+05     -0.62719299E+02      0.37234760E+02     -0.47665439E+04      0.28520000E+04
       3489.     -0.56696577E+04      0.87009561E+04     -0.12330290E+05     -0.62981873E+02      0.37056984E+02     -0.47665439E+04      0.28520000E+04
       3490.     -0.56696562E+04      0.90662773E+04     -0.11706668E+05     -0.63231556E+02      0.36871616E+02     -0.47665439E+04      0.28520000E+04
       3491.     -0.56696548E+04      0.94297256E+04     -0.11080642E+05     -0.63468296E+02      0.36678699E+02     -0.47665439E+04      0.28520000E+04
       3492.     -0.56696538E+04      0.97912285E+04     -0.10452338E+05     -0.63692047E+02      0.36478275E+02     -0.47665439E+04      0.28520000E+04
       3493.     -0.56696528E+04      0.10150710E+05     -0.98218857E+04     -0.63902760E+02      0.36270378E+02     -0.47665439E+04      0.28520000E+04
       3494.     -0.56696519E+04      0.10508097E+05     -0.91894141E+04     -0.64100395E+02      0.36055054E+02     -0.47665439E+04      0.28520000E+04
       3495.     -0.56696514E+04      0.10863317E+05     -0.85550527E+04     -0.64284912E+02      0.35832352E+02     -0.47665439E+04      0.28520000E+04
       3496.     -0.56696509E+04      0.11216297E+05     -0.79189307E+04     -0.64456268E+02      0.35602314E+02     -0.47665439E+04      0.28520000E+04
       3497.     -0.56696504E+04      0.11566964E+05     -0.72811792E+04     -0.64614433E+02      0.35364983E+02     -0.47665439E+04      0.28520000E+04
       3498.     -0.56696504E+04      0.11915247E+05     -0.66419282E+04     -0.64759369E+02      0.35120419E+02     -0.47665439E+04      0.28520000E+04
       3499.     -0.56696504E+04      0.12261075E+05     -0.60013091E+04     -0.64891052E+02      0.34868660E+02     -0.47665439E+04      0.28520000E+04
       3500.     -0.56696504E+04      0.12604376E+05     -0.53594521E+04     -0.65009453E+02      0.34609768E+02     -0.47665439E+04      0.28520000E+04
       3501.     -0.56696509E+04      0.12945081E+05     -0.47164897E+04     -0.65114540E+02      0.34343792E+02     -0.47665439E+04      0.28520000E+04
       3502.     -0.56696514E+04      0.13283119E+05     -0.40725525E+04     -0.65206306E+02      0.34070786E+02     -0.47665439E+04      0.28520000E+04
       3503.     -0.56696523E+04      0.13618422E+05     -0.34277729E+04     -0.65284721E+02      0.33790806E+02     -0.47665439E+04      0.28520000E+04
       3504.     -0.56696533E+04      0.13950921E+05     -0.27822827E+04     -0.65349770E+02      0.33503910E+02     -0.47665439E+04      0.28520000E+04
       3505.     -0.56696543E+04      0.14280548E+05     -0.21362139E+04     -0.65401443E+02      0.33210163E+02     -0.47665439E+04      0.28520000E+04
NS BraceMember_57.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3506.      0.12069431E+04     -0.90635565E+03     -0.75944717E+04     -0.37694462E+02      0.34661841E+01     -0.68785132E+04      0.31570000E+04
       3507.      0.12069441E+04     -0.87262628E+03     -0.72281611E+04     -0.37662453E+02      0.34611201E+01     -0.68785132E+04      0.31570000E+04
       3508.      0.12069451E+04     -0.83894812E+03     -0.68621538E+04     -0.37632030E+02      0.34562030E+01     -0.68785132E+04      0.31570000E+04
       3509.      0.12069460E+04     -0.80531982E+03     -0.64964341E+04     -0.37603195E+02      0.34514327E+01     -0.68785132E+04      0.31570000E+04
       3510.      0.12069469E+04     -0.77173987E+03     -0.61309868E+04     -0.37575943E+02      0.34468091E+01     -0.68785132E+04      0.31570000E+04
       3511.      0.12069478E+04     -0.73820691E+03     -0.57657969E+04     -0.37550270E+02      0.34423316E+01     -0.68785132E+04      0.31570000E+04
       3512.      0.12069485E+04     -0.70471948E+03     -0.54008481E+04     -0.37526180E+02      0.34380000E+01     -0.68785132E+04      0.31570000E+04
       3513.      0.12069492E+04     -0.67127612E+03     -0.50361260E+04     -0.37503677E+02      0.34338143E+01     -0.68785132E+04      0.31570000E+04
       3514.      0.12069498E+04     -0.63787555E+03     -0.46716147E+04     -0.37482750E+02      0.34297740E+01     -0.68785132E+04      0.31570000E+04
       3515.      0.12069504E+04     -0.60451617E+03     -0.43072988E+04     -0.37463402E+02      0.34258792E+01     -0.68785132E+04      0.31570000E+04
       3516.      0.12069510E+04     -0.57119672E+03     -0.39431631E+04     -0.37445633E+02      0.34221296E+01     -0.68785132E+04      0.31570000E+04
       3517.      0.12069515E+04     -0.53791571E+03     -0.35791924E+04     -0.37429440E+02      0.34185247E+01     -0.68785132E+04      0.31570000E+04
       3518.      0.12069520E+04     -0.50467172E+03     -0.32153711E+04     -0.37414825E+02      0.34150643E+01     -0.68785132E+04      0.31570000E+04
       3519.      0.12069524E+04     -0.47146341E+03     -0.28516838E+04     -0.37401791E+02      0.34117486E+01     -0.68785132E+04      0.31570000E+04
       3520.      0.12069528E+04     -0.43828934E+03     -0.24881157E+04     -0.37390327E+02      0.34085770E+01     -0.68785132E+04      0.31570000E+04
       3521.      0.12069531E+04     -0.40514807E+03     -0.21246509E+04     -0.37380444E+02      0.34055495E+01     -0.68785132E+04      0.31570000E+04
       3522.      0.12069534E+04     -0.37203827E+03     -0.17612744E+04     -0.37372131E+02      0.34026659E+01     -0.68785132E+04      0.31570000E+04
       3523.      0.12069536E+04     -0.33895850E+03     -0.13979708E+04     -0.37365395E+02      0.33999259E+01     -0.68785132E+04      0.31570000E+04
       3524.      0.12069537E+04     -0.30590738E+03     -0.10347247E+04     -0.37360233E+02      0.33973296E+01     -0.68785132E+04      0.31570000E+04
       3525.      0.12069539E+04     -0.27288348E+03     -0.67152106E+03     -0.37356647E+02      0.33948765E+01     -0.68785132E+04      0.31570000E+04
       3526.      0.12069539E+04     -0.23988547E+03     -0.30834433E+03     -0.37354630E+02      0.33925664E+01     -0.68785132E+04      0.31570000E+04
       3527.      0.12069540E+04     -0.20691190E+03      0.54820694E+02     -0.37354191E+02      0.33903995E+01     -0.68785132E+04      0.31570000E+04
       3528.      0.12069539E+04     -0.17396141E+03      0.41798935E+03     -0.37355328E+02      0.33883755E+01     -0.68785132E+04      0.31570000E+04
       3529.      0.12069539E+04     -0.14103261E+03      0.78117688E+03     -0.37358032E+02      0.33864939E+01     -0.68785132E+04      0.31570000E+04
       3530.      0.12069537E+04     -0.10812410E+03      0.11443987E+04     -0.37362316E+02      0.33847551E+01     -0.68785132E+04      0.31570000E+04
       3531.      0.12069535E+04     -0.75234505E+02      0.15076699E+04     -0.37368172E+02      0.33831587E+01     -0.68785132E+04      0.31570000E+04
       3532.      0.12069532E+04     -0.42362442E+02      0.18710061E+04     -0.37375599E+02      0.33817046E+01     -0.68785132E+04      0.31570000E+04
       3533.      0.12069530E+04     -0.95065250E+01      0.22344224E+04     -0.37384605E+02      0.33803928E+01     -0.68785132E+04      0.31570000E+04
       3534.      0.12069526E+04      0.23334623E+02      0.25979341E+04     -0.37395187E+02      0.33792229E+01     -0.68785132E+04      0.31570000E+04
       3535.      0.12069523E+04      0.56162384E+02      0.29615566E+04     -0.37407345E+02      0.33781950E+01     -0.68785132E+04      0.31570000E+04
       3536.      0.12069519E+04      0.88978142E+02      0.33253052E+04     -0.37421082E+02      0.33773088E+01     -0.68785132E+04      0.31570000E+04
       3537.      0.12069514E+04      0.12178326E+03      0.36891951E+04     -0.37436390E+02      0.33765645E+01     -0.68785132E+04      0.31570000E+04
       3538.      0.12069509E+04      0.15457913E+03      0.40532419E+04     -0.37453278E+02      0.33759620E+01     -0.68785132E+04      0.31570000E+04
       3539.      0.12069503E+04      0.18736711E+03      0.44174609E+04     -0.37471741E+02      0.33755007E+01     -0.68785132E+04      0.31570000E+04
       3540.      0.12069497E+04      0.22014861E+03      0.47818672E+04     -0.37491787E+02      0.33751812E+01     -0.68785132E+04      0.31570000E+04
       3541.      0.12069491E+04      0.25292496E+03      0.51464761E+04     -0.37513412E+02      0.33750031E+01     -0.68785132E+04      0.31570000E+04
NS BraceMember_58.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3542.     -0.29346543E+04      0.41048676E+03      0.69320923E+04      0.32396580E+02     -0.62453971E+01     -0.76011802E+04      0.25170000E+04
       3543.     -0.29346536E+04      0.34796039E+03      0.66077583E+04      0.32470219E+02     -0.62483263E+01     -0.76011802E+04      0.25170000E+04
       3544.     -0.29346528E+04      0.28541086E+03      0.62827056E+04      0.32540333E+02     -0.62505746E+01     -0.76011802E+04      0.25170000E+04
       3545.     -0.29346521E+04      0.22284502E+03      0.59569683E+04      0.32606922E+02     -0.62521424E+01     -0.76011802E+04      0.25170000E+04
       3546.     -0.29346514E+04      0.16026965E+03      0.56305825E+04      0.32669975E+02     -0.62530293E+01     -0.76011802E+04      0.25170000E+04
       3547.     -0.29346506E+04      0.97691589E+02      0.53035830E+04      0.32729485E+02     -0.62532353E+01     -0.76011802E+04      0.25170000E+04
       3548.     -0.29346501E+04      0.35117634E+02      0.49760059E+04      0.32785450E+02     -0.62527609E+01     -0.76011802E+04      0.25170000E+04
       3549.     -0.29346494E+04     -0.27445402E+02      0.46478867E+04      0.32837852E+02     -0.62516055E+01     -0.76011802E+04      0.25170000E+04
       3550.     -0.29346489E+04     -0.89990707E+02      0.43192603E+04      0.32886700E+02     -0.62497706E+01     -0.76011802E+04      0.25170000E+04
       3551.     -0.29346484E+04     -0.15251149E+03      0.39901628E+04      0.32931980E+02     -0.62472553E+01     -0.76011802E+04      0.25170000E+04
       3552.     -0.29346479E+04     -0.21500093E+03      0.36606301E+04      0.32973690E+02     -0.62440610E+01     -0.76011802E+04      0.25170000E+04
       3553.     -0.29346475E+04     -0.27745224E+03      0.33306973E+04      0.33011822E+02     -0.62401876E+01     -0.76011802E+04      0.25170000E+04
       3554.     -0.29346472E+04     -0.33985864E+03      0.30004009E+04      0.33046375E+02     -0.62356362E+01     -0.76011802E+04      0.25170000E+04
       3555.     -0.29346467E+04     -0.40221335E+03      0.26697761E+04      0.33077343E+02     -0.62304072E+01     -0.76011802E+04      0.25170000E+04
       3556.     -0.29346465E+04     -0.46450958E+03      0.23388591E+04      0.33104729E+02     -0.62245011E+01     -0.76011802E+04      0.25170000E+04
       3557.     -0.29346462E+04     -0.52674060E+03      0.20076855E+04      0.33128521E+02     -0.62179193E+01     -0.76011802E+04      0.25170000E+04
       3558.     -0.29346460E+04     -0.58889960E+03      0.16762916E+04      0.33148724E+02     -0.62106619E+01     -0.76011802E+04      0.25170000E+04
       3559.     -0.29346460E+04     -0.65097986E+03      0.13447133E+04      0.33165329E+02     -0.62027302E+01     -0.76011802E+04      0.25170000E+04
       3560.     -0.29346458E+04     -0.71297461E+03      0.10129861E+04      0.33178337E+02     -0.61941257E+01     -0.76011802E+04      0.25170000E+04
       3561.     -0.29346458E+04     -0.77487714E+03      0.68114642E+03      0.33187748E+02     -0.61848488E+01     -0.76011802E+04      0.25170000E+04
       3562.     -0.29346458E+04     -0.83668079E+03      0.34923010E+03      0.33193562E+02     -0.61749005E+01     -0.76011802E+04      0.25170000E+04
       3563.     -0.29346458E+04     -0.89837872E+03      0.17273125E+02      0.33195774E+02     -0.61642833E+01     -0.76011802E+04      0.25170000E+04
       3564.     -0.29346458E+04     -0.95996442E+03     -0.31468848E+03      0.33194386E+02     -0.61529970E+01     -0.76011802E+04      0.25170000E+04
       3565.     -0.29346458E+04     -0.10214310E+04     -0.64661877E+03      0.33189400E+02     -0.61410441E+01     -0.76011802E+04      0.25170000E+04
       3566.     -0.29346460E+04     -0.10827721E+04     -0.97848163E+03      0.33180813E+02     -0.61284251E+01     -0.76011802E+04      0.25170000E+04
       3567.     -0.29346460E+04     -0.11439807E+04     -0.13102412E+04      0.33168629E+02     -0.61151423E+01     -0.76011802E+04      0.25170000E+04
       3568.     -0.29346462E+04     -0.12050504E+04     -0.16418615E+04      0.33152847E+02     -0.61011972E+01     -0.76011802E+04      0.25170000E+04
       3569.     -0.29346465E+04     -0.12659746E+04     -0.19733064E+04      0.33133469E+02     -0.60865912E+01     -0.76011802E+04      0.25170000E+04
       3570.     -0.29346467E+04     -0.13267466E+04     -0.23045400E+04      0.33110497E+02     -0.60713263E+01     -0.76011802E+04      0.25170000E+04
       3571.     -0.29346472E+04     -0.13873599E+04     -0.26355266E+04      0.33083935E+02     -0.60554042E+01     -0.76011802E+04      0.25170000E+04
       3572.     -0.29346475E+04     -0.14478079E+04     -0.29662302E+04      0.33053783E+02     -0.60388269E+01     -0.76011802E+04      0.25170000E+04
       3573.     -0.29346479E+04     -0.15080840E+04     -0.32966147E+04      0.33020050E+02     -0.60215960E+01     -0.76011802E+04      0.25170000E+04
       3574.     -0.29346484E+04     -0.15681818E+04     -0.36266445E+04      0.32982735E+02     -0.60037136E+01     -0.76011802E+04      0.25170000E+04
       3575.     -0.29346489E+04     -0.16280947E+04     -0.39562837E+04      0.32941841E+02     -0.59851823E+01     -0.76011802E+04      0.25170000E+04
       3576.     -0.29346494E+04     -0.16878163E+04     -0.42854966E+04      0.32897373E+02     -0.59660039E+01     -0.76011802E+04      0.25170000E+04
NS BraceMember_59.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3577.     -0.15750850E+03      0.12896931E+04      0.27370670E+05      0.14990678E+03     -0.56909032E+01     -0.69498599E+04      0.25170000E+04
       3578.     -0.15749413E+03      0.12341849E+04      0.25913176E+05      0.14992204E+03     -0.56867566E+01     -0.69498599E+04      0.25170000E+04
       3579.     -0.15748053E+03      0.11787281E+04      0.24455539E+05      0.14993648E+03     -0.56825781E+01     -0.69498594E+04      0.25170000E+04
       3580.     -0.15746773E+03      0.11233231E+04      0.22997766E+05      0.14995007E+03     -0.56783676E+01     -0.69498594E+04      0.25170000E+04
       3581.     -0.15745572E+03      0.10679702E+04      0.21539861E+05      0.14996284E+03     -0.56741252E+01     -0.69498594E+04      0.25170000E+04
       3582.     -0.15744449E+03      0.10126696E+04      0.20081838E+05      0.14997481E+03     -0.56698513E+01     -0.69498594E+04      0.25170000E+04
       3583.     -0.15743405E+03      0.95742157E+03      0.18623701E+05      0.14998593E+03     -0.56655459E+01     -0.69498594E+04      0.25170000E+04
       3584.     -0.15742439E+03      0.90222656E+03      0.17165461E+05      0.14999623E+03     -0.56612086E+01     -0.69498594E+04      0.25170000E+04
       3585.     -0.15741551E+03      0.84708484E+03      0.15707124E+05      0.15000571E+03     -0.56568398E+01     -0.69498594E+04      0.25170000E+04
       3586.     -0.15740742E+03      0.79199670E+03      0.14248698E+05      0.15001436E+03     -0.56524396E+01     -0.69498594E+04      0.25170000E+04
       3587.     -0.15740013E+03      0.73696246E+03      0.12790191E+05      0.15002219E+03     -0.56480079E+01     -0.69498594E+04      0.25170000E+04
       3588.     -0.15739362E+03      0.68198236E+03      0.11331613E+05      0.15002919E+03     -0.56435447E+01     -0.69498594E+04      0.25170000E+04
       3589.     -0.15738789E+03      0.62705682E+03      0.98729697E+04      0.15003537E+03     -0.56390505E+01     -0.69498594E+04      0.25170000E+04
       3590.     -0.15738295E+03      0.57218610E+03      0.84142695E+04      0.15004071E+03     -0.56345248E+01     -0.69498594E+04      0.25170000E+04
       3591.     -0.15737880E+03      0.51737048E+03      0.69555215E+04      0.15004524E+03     -0.56299682E+01     -0.69498594E+04      0.25170000E+04
       3592.     -0.15737543E+03      0.46261023E+03      0.54967329E+04      0.15004895E+03     -0.56253805E+01     -0.69498594E+04      0.25170000E+04
       3593.     -0.15737285E+03      0.40790573E+03      0.40379121E+04      0.15005182E+03     -0.56207614E+01     -0.69498594E+04      0.25170000E+04
       3594.     -0.15737106E+03      0.35325726E+03      0.25790669E+04      0.15005388E+03     -0.56161118E+01     -0.69498594E+04      0.25170000E+04
       3595.     -0.15737006E+03      0.29866507E+03      0.11202052E+04      0.15005510E+03     -0.56114306E+01     -0.69498594E+04      0.25170000E+04
       3596.     -0.15736984E+03      0.24412953E+03     -0.33866486E+03      0.15005550E+03     -0.56067190E+01     -0.69498594E+04      0.25170000E+04
       3597.     -0.15737041E+03      0.18965091E+03     -0.17975352E+04      0.15005508E+03     -0.56019769E+01     -0.69498594E+04      0.25170000E+04
       3598.     -0.15737177E+03      0.13522949E+03     -0.32563977E+04      0.15005383E+03     -0.55972037E+01     -0.69498594E+04      0.25170000E+04
       3599.     -0.15737392E+03      0.80865601E+02     -0.47152446E+04      0.15005176E+03     -0.55923996E+01     -0.69498594E+04      0.25170000E+04
       3600.     -0.15737685E+03      0.26559517E+02     -0.61740679E+04      0.15004887E+03     -0.55875654E+01     -0.69498594E+04      0.25170000E+04
       3601.     -0.15738057E+03     -0.27688454E+02     -0.76328594E+04      0.15004515E+03     -0.55827003E+01     -0.69498594E+04      0.25170000E+04
       3602.     -0.15738509E+03     -0.81878014E+02     -0.90916113E+04      0.15004060E+03     -0.55778046E+01     -0.69498594E+04      0.25170000E+04
       3603.     -0.15739038E+03     -0.13600887E+03     -0.10550314E+05      0.15003523E+03     -0.55728788E+01     -0.69498594E+04      0.25170000E+04
       3604.     -0.15739645E+03     -0.19008073E+03     -0.12008963E+05      0.15002904E+03     -0.55679221E+01     -0.69498594E+04      0.25170000E+04
       3605.     -0.15740332E+03     -0.24409329E+03     -0.13467547E+05      0.15002202E+03     -0.55629358E+01     -0.69498594E+04      0.25170000E+04
       3606.     -0.15741098E+03     -0.29804626E+03     -0.14926060E+05      0.15001418E+03     -0.55579185E+01     -0.69498594E+04      0.25170000E+04
       3607.     -0.15741942E+03     -0.35193936E+03     -0.16384492E+05      0.15000551E+03     -0.55528717E+01     -0.69498594E+04      0.25170000E+04
       3608.     -0.15742865E+03     -0.40577228E+03     -0.17842836E+05      0.14999602E+03     -0.55477943E+01     -0.69498594E+04      0.25170000E+04
       3609.     -0.15743866E+03     -0.45954471E+03     -0.19301086E+05      0.14998569E+03     -0.55426869E+01     -0.69498594E+04      0.25170000E+04
       3610.     -0.15744946E+03     -0.51325641E+03     -0.20759230E+05      0.14997455E+03     -0.55375490E+01     -0.69498594E+04      0.25170000E+04
       3611.     -0.15746104E+03     -0.56690704E+03     -0.22217262E+05      0.14996257E+03     -0.55323815E+01     -0.69498594E+04      0.25170000E+04
       3612.     -0.15747342E+03     -0.62049634E+03     -0.23675176E+05      0.14994978E+03     -0.55271845E+01     -0.69498594E+04      0.25170000E+04
NS BraceMember_60.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       3613.      0.48306985E+03      0.12218582E+04      0.16926818E+05      0.88475929E+02     -0.49446845E+01     -0.56960674E+04      0.28370000E+04
       3614.      0.48307513E+03      0.11737048E+04      0.16066783E+05      0.88447441E+02     -0.49402556E+01     -0.56960674E+04      0.28370000E+04
       3615.      0.48308011E+03      0.11255996E+04      0.15207017E+05      0.88420441E+02     -0.49359112E+01     -0.56960674E+04      0.28370000E+04
       3616.      0.48308484E+03      0.10775414E+04      0.14347505E+05      0.88394936E+02     -0.49316511E+01     -0.56960674E+04      0.28370000E+04
       3617.      0.48308926E+03      0.10295295E+04      0.13488234E+05      0.88370918E+02     -0.49274745E+01     -0.56960674E+04      0.28370000E+04
       3618.      0.48309341E+03      0.98156311E+03      0.12629189E+05      0.88348396E+02     -0.49233818E+01     -0.56960674E+04      0.28370000E+04
       3619.      0.48309732E+03      0.93364136E+03      0.11770355E+05      0.88327362E+02     -0.49193730E+01     -0.56960674E+04      0.28370000E+04
       3620.      0.48310092E+03      0.88576349E+03      0.10911719E+05      0.88307816E+02     -0.49154482E+01     -0.56960674E+04      0.28370000E+04
