NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       1725.      0.33422940E+03     -0.22825588E+04     -0.22176411E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1726.      0.33422940E+03     -0.19812667E+04     -0.19383130E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1727.      0.33422940E+03     -0.16799746E+04     -0.16589849E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1728.      0.33422940E+03     -0.13786824E+04     -0.13796567E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1729.      0.33422940E+03     -0.10773903E+04     -0.11003286E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1730.      0.33422940E+03     -0.77609808E+03     -0.82100055E+03     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1731.      0.33422940E+03     -0.47480594E+03     -0.54167242E+03     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1732.      0.33422940E+03     -0.17351378E+03     -0.26234433E+03     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1733.      0.33422940E+03      0.12777837E+03      0.16983784E+02     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1734.      0.33422940E+03      0.42907053E+03      0.29631189E+03     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1735.      0.33422940E+03      0.73036267E+03      0.57564001E+03     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1736.      0.33422940E+03      0.10316549E+04      0.85496808E+03     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1737.      0.33422940E+03      0.13329470E+04      0.11342963E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1738.      0.33422940E+03      0.16342391E+04      0.14136243E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1739.      0.33422940E+03      0.19355314E+04      0.16929524E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1740.      0.33422940E+03      0.22368235E+04      0.19722805E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1741.      0.33422940E+03      0.25381157E+04      0.22516086E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1742.      0.33422940E+03      0.28394077E+04      0.25309368E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1743.      0.33422940E+03      0.31407000E+04      0.28102649E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1744.      0.33422940E+03      0.34419922E+04      0.30895930E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1745.      0.33422940E+03      0.37432842E+04      0.33689211E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1746.      0.33422940E+03      0.40445764E+04      0.36482493E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1747.      0.33422940E+03      0.43458687E+04      0.39275774E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1748.      0.33422940E+03      0.46471606E+04      0.42069053E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1749.      0.33422940E+03      0.49484531E+04      0.44862334E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
       1750.      0.33422940E+03      0.52497451E+04      0.47655615E+04     -0.28268795E+02      0.30491621E+02      0.73851504E+04      0.42200000E+03
NS BraceMember_13.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       1751.     -0.47673560E+03     -0.68946870E+04     -0.23433365E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1752.     -0.47673560E+03     -0.64683970E+04     -0.22058041E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1753.     -0.47673560E+03     -0.60421069E+04     -0.20682717E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1754.     -0.47673560E+03     -0.56158169E+04     -0.19307393E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1755.     -0.47673560E+03     -0.51895273E+04     -0.17932068E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1756.     -0.47673560E+03     -0.47632373E+04     -0.16556744E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1757.     -0.47673560E+03     -0.43369473E+04     -0.15181419E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1758.     -0.47673560E+03     -0.39106572E+04     -0.13806095E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1759.     -0.47673560E+03     -0.34843672E+04     -0.12430770E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1760.     -0.47673560E+03     -0.30580774E+04     -0.11055445E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1761.     -0.47673560E+03     -0.26317874E+04     -0.96801211E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1762.     -0.47673560E+03     -0.22054973E+04     -0.83047959E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1763.     -0.47673560E+03     -0.17792074E+04     -0.69294717E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1764.     -0.47673560E+03     -0.13529174E+04     -0.55541470E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1765.     -0.47673560E+03     -0.92662744E+03     -0.41788223E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1766.     -0.47673560E+03     -0.50033746E+03     -0.28034980E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1767.     -0.47673560E+03     -0.74047478E+02     -0.14281735E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1768.     -0.47673560E+03      0.35224249E+03     -0.52848877E+02     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1769.     -0.47673560E+03      0.77853247E+03      0.13224757E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1770.     -0.47673560E+03      0.12048224E+04      0.26978003E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1771.     -0.47673560E+03      0.16311124E+04      0.40731248E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1772.     -0.47673560E+03      0.20574023E+04      0.54484492E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1773.     -0.47673560E+03      0.24836924E+04      0.68237739E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1774.     -0.47673560E+03      0.29099824E+04      0.81990986E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1775.     -0.47673560E+03      0.33362722E+04      0.95744229E+04     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1776.     -0.47673560E+03      0.37625623E+04      0.10949747E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1777.     -0.47673560E+03      0.41888521E+04      0.12325072E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1778.     -0.47673560E+03      0.46151421E+04      0.13700396E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1779.     -0.47673560E+03      0.50414321E+04      0.15075721E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1780.     -0.47673560E+03      0.54677222E+04      0.16451045E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1781.     -0.47673560E+03      0.58940122E+04      0.17826371E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1782.     -0.47673560E+03      0.63203022E+04      0.19201695E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1783.     -0.47673560E+03      0.67465923E+04      0.20577020E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1784.     -0.47673560E+03      0.71728818E+04      0.21952344E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
       1785.     -0.47673560E+03      0.75991719E+04      0.23327668E+05     -0.13753246E+03      0.42628998E+02     -0.70863154E+04      0.72700000E+03
NS BraceMember_14.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       1786.      0.16083800E+04      0.47013638E+04     -0.13494716E+05     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1787.      0.16083800E+04      0.44234717E+04     -0.12817158E+05     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1788.      0.16083800E+04      0.41455801E+04     -0.12139601E+05     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1789.      0.16083800E+04      0.38676887E+04     -0.11462043E+05     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1790.      0.16083800E+04      0.35897971E+04     -0.10784485E+05     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1791.      0.16083800E+04      0.33119055E+04     -0.10106928E+05     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1792.      0.16083800E+04      0.30340139E+04     -0.94293701E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1793.      0.16083800E+04      0.27561223E+04     -0.87518125E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1794.      0.16083800E+04      0.24782307E+04     -0.80742544E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1795.      0.16083800E+04      0.22003391E+04     -0.73966968E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1796.      0.16083800E+04      0.19224474E+04     -0.67191392E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1797.      0.16083800E+04      0.16445558E+04     -0.60415815E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1798.      0.16083800E+04      0.13666642E+04     -0.53640239E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1799.      0.16083800E+04      0.10887726E+04     -0.46864658E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1800.      0.16083800E+04      0.81088098E+03     -0.40089084E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1801.      0.16083800E+04      0.53298932E+03     -0.33313506E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1802.      0.16083800E+04      0.25509773E+03     -0.26537930E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1803.      0.16083800E+04     -0.22793886E+02     -0.19762354E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1804.      0.16083800E+04     -0.30068549E+03     -0.12986776E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1805.      0.16083800E+04     -0.57857709E+03     -0.62111993E+03     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1806.      0.16083800E+04     -0.85646875E+03      0.56437748E+02     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1807.      0.16083800E+04     -0.11343604E+04      0.73399542E+03     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1808.      0.16083800E+04     -0.14122520E+04      0.14115531E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1809.      0.16083800E+04     -0.16901436E+04      0.20891108E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1810.      0.16083800E+04     -0.19680352E+04      0.27666685E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1811.      0.16083800E+04     -0.22459268E+04      0.34442261E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1812.      0.16083800E+04     -0.25238184E+04      0.41217837E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1813.      0.16083800E+04     -0.28017100E+04      0.47993413E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1814.      0.16083800E+04     -0.30796016E+04      0.54768994E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1815.      0.16083800E+04     -0.33574932E+04      0.61544570E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1816.      0.16083800E+04     -0.36353848E+04      0.68320146E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1817.      0.16083800E+04     -0.39132764E+04      0.75095723E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1818.      0.16083800E+04     -0.41911680E+04      0.81871299E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1819.      0.16083800E+04     -0.44690596E+04      0.88646875E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1820.      0.16083800E+04     -0.47469512E+04      0.95422451E+04     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
       1821.      0.16083800E+04     -0.50248428E+04      0.10219803E+05     -0.69691628E+02     -0.28583130E+02     -0.71538633E+04      0.72700000E+03
NS BraceMember_15.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       1822.      0.27840637E+04      0.75166401E+04      0.10126121E+05      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1823.      0.27840637E+04      0.71137544E+04      0.95140752E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1824.      0.27840637E+04      0.67108691E+04      0.89020303E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1825.      0.27840637E+04      0.63079839E+04      0.82899844E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1826.      0.27840637E+04      0.59050981E+04      0.76779390E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1827.      0.27840637E+04      0.55022129E+04      0.70658936E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1828.      0.27840637E+04      0.50993271E+04      0.64538477E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1829.      0.27840637E+04      0.46964419E+04      0.58418022E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1830.      0.27840637E+04      0.42935562E+04      0.52297568E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1831.      0.27840637E+04      0.38906709E+04      0.46177114E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1832.      0.27840637E+04      0.34877854E+04      0.40056658E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1833.      0.27840637E+04      0.30849001E+04      0.33936204E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1834.      0.27840637E+04      0.26820146E+04      0.27815747E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1835.      0.27840637E+04      0.22791292E+04      0.21695293E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1836.      0.27840637E+04      0.18762437E+04      0.15574836E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1837.      0.27840637E+04      0.14733582E+04      0.94543817E+03      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1838.      0.27840637E+04      0.10704728E+04      0.33339264E+03      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1839.      0.27840637E+04      0.66758728E+03     -0.27865286E+03      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1840.      0.27840637E+04      0.26470184E+03     -0.89069836E+03      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1841.      0.27840637E+04     -0.13818362E+03     -0.15027439E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1842.      0.27840637E+04     -0.54106909E+03     -0.21147893E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1843.      0.27840637E+04     -0.94395453E+03     -0.27268350E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1844.      0.27840637E+04     -0.13468400E+04     -0.33388804E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1845.      0.27840637E+04     -0.17497255E+04     -0.39509260E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1846.      0.27840637E+04     -0.21526108E+04     -0.45629717E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1847.      0.27840637E+04     -0.25554963E+04     -0.51750171E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1848.      0.27840637E+04     -0.29583818E+04     -0.57870625E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1849.      0.27840637E+04     -0.33612673E+04     -0.63991079E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1850.      0.27840637E+04     -0.37641528E+04     -0.70111533E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1851.      0.27840637E+04     -0.41670381E+04     -0.76231992E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1852.      0.27840637E+04     -0.45699238E+04     -0.82352441E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1853.      0.27840637E+04     -0.49728091E+04     -0.88472900E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1854.      0.27840637E+04     -0.53756943E+04     -0.94593359E+04      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1855.      0.27840637E+04     -0.57785801E+04     -0.10071381E+05      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1856.      0.27840637E+04     -0.61814653E+04     -0.10683427E+05      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
       1857.      0.27840637E+04     -0.65843511E+04     -0.11295473E+05      0.62953236E+02     -0.41439636E+02     -0.75623379E+04      0.72700000E+03
NS BraceMember_16.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       1858.     -0.43781708E+03     -0.26849290E+04     -0.23017461E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1859.     -0.43781708E+03     -0.24901094E+04     -0.21666977E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1860.     -0.43781708E+03     -0.22952898E+04     -0.20316492E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1861.     -0.43781708E+03     -0.21004702E+04     -0.18966008E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1862.     -0.43781708E+03     -0.19056505E+04     -0.17615523E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1863.     -0.43781708E+03     -0.17108308E+04     -0.16265039E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1864.     -0.43781708E+03     -0.15160112E+04     -0.14914555E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1865.     -0.43781708E+03     -0.13211915E+04     -0.13564070E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1866.     -0.43781711E+03     -0.11263719E+04     -0.12213586E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1867.     -0.43781711E+03     -0.93155231E+03     -0.10863102E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1868.     -0.43781711E+03     -0.73673267E+03     -0.95126172E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1869.     -0.43781711E+03     -0.54191296E+03     -0.81621323E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1870.     -0.43781711E+03     -0.34709335E+03     -0.68116479E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1871.     -0.43781711E+03     -0.15227371E+03     -0.54611636E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1872.     -0.43781711E+03      0.42545937E+02     -0.41106792E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1873.     -0.43781711E+03      0.23736559E+03     -0.27601948E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1874.     -0.43781711E+03      0.43218521E+03     -0.14097104E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1875.     -0.43781711E+03      0.62700488E+03     -0.59225956E+02     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1876.     -0.43781711E+03      0.82182452E+03      0.12912584E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1877.     -0.43781711E+03      0.10166442E+04      0.26417429E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1878.     -0.43781711E+03      0.12114637E+04      0.39922273E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1879.     -0.43781711E+03      0.14062834E+04      0.53427119E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1880.     -0.43781711E+03      0.16011030E+04      0.66931963E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1881.     -0.43781711E+03      0.17959227E+04      0.80436807E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1882.     -0.43781711E+03      0.19907423E+04      0.93941650E+04     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1883.     -0.43781711E+03      0.21855620E+04      0.10744649E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1884.     -0.43781711E+03      0.23803816E+04      0.12095134E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1885.     -0.43781711E+03      0.25752014E+04      0.13445618E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1886.     -0.43781711E+03      0.27700210E+04      0.14796103E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1887.     -0.43781711E+03      0.29648406E+04      0.16146587E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1888.     -0.43781711E+03      0.31596602E+04      0.17497072E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1889.     -0.43781711E+03      0.33544800E+04      0.18847557E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1890.     -0.43781711E+03      0.35492996E+04      0.20198041E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1891.     -0.43781711E+03      0.37441191E+04      0.21548525E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
       1892.     -0.43781711E+03      0.39389387E+04      0.22899010E+05     -0.13504845E+03      0.19481964E+02     -0.68562261E+04      0.15370000E+04
NS BraceMember_17.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]            Y_LOC   
       1893.      0.32111728E+03      0.43626421E+04      0.13330652E+05      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1894.      0.32111728E+03      0.41414727E+04      0.12659167E+05      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1895.      0.32111728E+03      0.39203032E+04      0.11987682E+05      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1896.      0.32111728E+03      0.36991338E+04      0.11316195E+05      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1897.      0.32111728E+03      0.34779641E+04      0.10644710E+05      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1898.      0.32111728E+03      0.32567947E+04      0.99732236E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1899.      0.32111728E+03      0.30356252E+04      0.93017383E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1900.      0.32111728E+03      0.28144556E+04      0.86302529E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1901.      0.32111728E+03      0.25932861E+04      0.79587666E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1902.      0.32111728E+03      0.23721167E+04      0.72872812E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1903.      0.32111728E+03      0.21509470E+04      0.66157954E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1904.      0.32111728E+03      0.19297776E+04      0.59443096E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1905.      0.32111728E+03      0.17086080E+04      0.52728237E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1906.      0.32111728E+03      0.14874386E+04      0.46013379E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1907.      0.32111728E+03      0.12662690E+04      0.39298523E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1908.      0.32111728E+03      0.10450995E+04      0.32583665E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1909.      0.32111728E+03      0.82393005E+03      0.25868809E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1910.      0.32111728E+03      0.60276050E+03      0.19153950E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1911.      0.32111728E+03      0.38159100E+03      0.12439093E+04      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1912.      0.32111728E+03      0.16042148E+03      0.57242352E+03      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1913.      0.32111728E+03     -0.60748032E+02     -0.99062210E+02      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
       1914.      0.32111728E+03     -0.28191754E+03     -0.77054797E+03      0.69067085E+02     -0.22748857E+02     -0.55715376E+04      0.12170000E+04
