NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
        104.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        105.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        106.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        107.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        108.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        109.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        110.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        111.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        112.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        113.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        114.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        115.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        116.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        117.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        118.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        119.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        120.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        121.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        122.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        123.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
        124.      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30      0.78886091E-30
