NS ColMember_1.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
       1616.      0.24119639E+00      0.20125742E+01     -0.22828304E+02      0.41017351E+01      0.45563072E-01     -0.20493697E-01
       1617.      0.24120735E+00      0.24717185E+01     -0.22645901E+02      0.41017356E+01      0.45561422E-01     -0.20492405E-01
       1618.      0.24121864E+00      0.29308631E+01     -0.22463497E+02      0.41017361E+01      0.45559794E-01     -0.20491110E-01
       1619.      0.24122860E+00      0.33900077E+01     -0.22281094E+02      0.41017365E+01      0.45558181E-01     -0.20489838E-01
       1620.      0.24123785E+00      0.38491523E+01     -0.22098690E+02      0.41017365E+01      0.45556590E-01     -0.20488461E-01
       1621.      0.24124469E+00      0.43082967E+01     -0.21916288E+02      0.41017370E+01      0.45555018E-01     -0.20487035E-01
       1622.      0.24125265E+00      0.47674417E+01     -0.21733885E+02      0.41017375E+01      0.45553461E-01     -0.20485690E-01
       1623.      0.24125823E+00      0.52265863E+01     -0.21551483E+02      0.41017380E+01      0.45551926E-01     -0.20484218E-01
       1624.      0.24126193E+00      0.56857309E+01     -0.21369080E+02      0.41017380E+01      0.45550410E-01     -0.20482600E-01
       1625.      0.24126664E+00      0.61448755E+01     -0.21186678E+02      0.41017385E+01      0.45548908E-01     -0.20481016E-01
       1626.      0.24127008E+00      0.66040206E+01     -0.21004276E+02      0.41017389E+01      0.45547429E-01     -0.20479452E-01
       1627.      0.24127169E+00      0.70631652E+01     -0.20821875E+02      0.41017389E+01      0.45545969E-01     -0.20477779E-01
       1628.      0.24127287E+00      0.75223103E+01     -0.20639471E+02      0.41017394E+01      0.45544524E-01     -0.20476129E-01
       1629.      0.24127352E+00      0.79814548E+01     -0.20457069E+02      0.41017399E+01      0.45543101E-01     -0.20474482E-01
       1630.      0.24127179E+00      0.84406004E+01     -0.20274668E+02      0.41017399E+01      0.45541696E-01     -0.20472674E-01
       1631.      0.24126917E+00      0.88997450E+01     -0.20092268E+02      0.41017404E+01      0.45540307E-01     -0.20470819E-01
       1632.      0.24126676E+00      0.93588905E+01     -0.19909866E+02      0.41017408E+01      0.45538940E-01     -0.20469021E-01
       1633.      0.24126263E+00      0.98180351E+01     -0.19727465E+02      0.41017408E+01      0.45537587E-01     -0.20467142E-01
       1634.      0.24125730E+00      0.10277181E+02     -0.19545063E+02      0.41017413E+01      0.45536254E-01     -0.20465190E-01
       1635.      0.24125235E+00      0.10736326E+02     -0.19362663E+02      0.41017418E+01      0.45534942E-01     -0.20463295E-01
       1636.      0.24124503E+00      0.11195471E+02     -0.19180262E+02      0.41017418E+01      0.45533646E-01     -0.20461336E-01
       1637.      0.24123742E+00      0.11654616E+02     -0.18997862E+02      0.41017423E+01      0.45532368E-01     -0.20459294E-01
       1638.      0.24122854E+00      0.12113762E+02     -0.18815460E+02      0.41017427E+01      0.45531109E-01     -0.20457245E-01
       1639.      0.24121857E+00      0.12572907E+02     -0.18633060E+02      0.41017427E+01      0.45529868E-01     -0.20455146E-01
       1640.      0.24120785E+00      0.13032053E+02     -0.18450661E+02      0.41017432E+01      0.45528647E-01     -0.20453047E-01
       1641.      0.24119690E+00      0.13491199E+02     -0.18268259E+02      0.41017432E+01      0.45527443E-01     -0.20450760E-01
       1642.      0.24118365E+00      0.13950345E+02     -0.18085859E+02      0.41017437E+01      0.45526255E-01     -0.20448506E-01
       1643.      0.24117133E+00      0.14409491E+02     -0.17903460E+02      0.41017442E+01      0.45525089E-01     -0.20446396E-01
       1644.      0.24115409E+00      0.14868637E+02     -0.17721060E+02      0.41017442E+01      0.45523938E-01     -0.20443916E-01
       1645.      0.24113929E+00      0.15327783E+02     -0.17538660E+02      0.41017447E+01      0.45522805E-01     -0.20441689E-01
       1646.      0.24112174E+00      0.15786929E+02     -0.17356260E+02      0.41017447E+01      0.45521691E-01     -0.20439293E-01
       1647.      0.24110565E+00      0.16246075E+02     -0.17173861E+02      0.41017451E+01      0.45520596E-01     -0.20437025E-01
       1648.      0.24108645E+00      0.16705221E+02     -0.16991463E+02      0.41017451E+01      0.45519520E-01     -0.20434355E-01
       1649.      0.24106805E+00      0.17164368E+02     -0.16809063E+02      0.41017456E+01      0.45518458E-01     -0.20432087E-01
       1650.      0.24104787E+00      0.17623514E+02     -0.16626663E+02      0.41017461E+01      0.45517419E-01     -0.20429540E-01
       1651.      0.24102540E+00      0.18082663E+02     -0.16444265E+02      0.41017461E+01      0.45516394E-01     -0.20426903E-01
       1652.      0.24100262E+00      0.18541809E+02     -0.16261866E+02      0.41017466E+01      0.45515388E-01     -0.20424223E-01
       1653.      0.24098061E+00      0.19000956E+02     -0.16079468E+02      0.41017466E+01      0.45514401E-01     -0.20421736E-01
       1654.      0.24095429E+00      0.19460102E+02     -0.15897068E+02      0.41017470E+01      0.45513432E-01     -0.20418936E-01
       1655.      0.24092758E+00      0.19919250E+02     -0.15714670E+02      0.41017470E+01      0.45512479E-01     -0.20416167E-01
       1656.      0.24090508E+00      0.20378397E+02     -0.15532271E+02      0.41017475E+01      0.45511547E-01     -0.20413617E-01
       1657.      0.24087653E+00      0.20837545E+02     -0.15349874E+02      0.41017475E+01      0.45510631E-01     -0.20410798E-01
       1658.      0.24084798E+00      0.21296692E+02     -0.15167475E+02      0.41017480E+01      0.45509730E-01     -0.20407921E-01
       1659.      0.24081823E+00      0.21755840E+02     -0.14985077E+02      0.41017480E+01      0.45508850E-01     -0.20404994E-01
       1660.      0.24078655E+00      0.22214987E+02     -0.14802679E+02      0.41017485E+01      0.45507986E-01     -0.20402020E-01
       1661.      0.24075854E+00      0.22674135E+02     -0.14620281E+02      0.41017485E+01      0.45507144E-01     -0.20399245E-01
       1662.      0.24072561E+00      0.23133284E+02     -0.14437883E+02      0.41017489E+01      0.45506317E-01     -0.20396242E-01
       1663.      0.24069154E+00      0.23592432E+02     -0.14255486E+02      0.41017489E+01      0.45505505E-01     -0.20393187E-01
       1664.      0.24065551E+00      0.24051580E+02     -0.14073088E+02      0.41017494E+01      0.45504712E-01     -0.20390067E-01
       1665.      0.24062389E+00      0.24510729E+02     -0.13890691E+02      0.41017494E+01      0.45503940E-01     -0.20387126E-01
       1666.      0.24058625E+00      0.24969877E+02     -0.13708293E+02      0.41017499E+01      0.45503180E-01     -0.20383902E-01
       1667.      0.24054869E+00      0.25429026E+02     -0.13525896E+02      0.41017499E+01      0.45502443E-01     -0.20380659E-01
       1668.      0.24051318E+00      0.25888176E+02     -0.13343498E+02      0.41017499E+01      0.45501720E-01     -0.20377597E-01
       1669.      0.24047583E+00      0.26347324E+02     -0.13161101E+02      0.41017504E+01      0.45501016E-01     -0.20374402E-01
       1670.      0.24043575E+00      0.26806475E+02     -0.12978704E+02      0.41017504E+01      0.45500331E-01     -0.20371158E-01
       1671.      0.24039297E+00      0.27265623E+02     -0.12796308E+02      0.41017509E+01      0.45499660E-01     -0.20367760E-01
       1672.      0.24035357E+00      0.27724773E+02     -0.12613911E+02      0.41017509E+01      0.45499008E-01     -0.20364501E-01
       1673.      0.24030936E+00      0.28183922E+02     -0.12431514E+02      0.41017509E+01      0.45498375E-01     -0.20361029E-01
       1674.      0.24026458E+00      0.28643072E+02     -0.12249118E+02      0.41017513E+01      0.45497760E-01     -0.20357575E-01
       1675.      0.24022216E+00      0.29102222E+02     -0.12066721E+02      0.41017513E+01      0.45497160E-01     -0.20354182E-01
       1676.      0.24017799E+00      0.29561373E+02     -0.11884325E+02      0.41017518E+01      0.45496579E-01     -0.20350680E-01
       1677.      0.24013089E+00      0.30020523E+02     -0.11701928E+02      0.41017518E+01      0.45496013E-01     -0.20347090E-01
       1678.      0.24008492E+00      0.30479675E+02     -0.11519532E+02      0.41017518E+01      0.45495465E-01     -0.20343602E-01
       1679.      0.24003673E+00      0.30938826E+02     -0.11337135E+02      0.41017523E+01      0.45494936E-01     -0.20339983E-01
       1680.      0.23998809E+00      0.31397976E+02     -0.11154739E+02      0.41017523E+01      0.45494422E-01     -0.20336382E-01
       1681.      0.23993722E+00      0.31857128E+02     -0.10972343E+02      0.41017528E+01      0.45493927E-01     -0.20332651E-01
       1682.      0.23988840E+00      0.32316280E+02     -0.10789948E+02      0.41017528E+01      0.45493450E-01     -0.20329047E-01
       1683.      0.23983763E+00      0.32775429E+02     -0.10607552E+02      0.41017528E+01      0.45492988E-01     -0.20325329E-01
       1684.      0.23978496E+00      0.33234581E+02     -0.10425157E+02      0.41017532E+01      0.45492545E-01     -0.20321529E-01
       1685.      0.23973219E+00      0.33693733E+02     -0.10242761E+02      0.41017532E+01      0.45492116E-01     -0.20317730E-01
       1686.      0.23967747E+00      0.34152885E+02     -0.10060365E+02      0.41017532E+01      0.45491707E-01     -0.20313857E-01
       1687.      0.23962034E+00      0.34612038E+02     -0.98779697E+01      0.41017532E+01      0.45491315E-01     -0.20309864E-01
       1688.      0.23956108E+00      0.35071194E+02     -0.96955738E+01      0.41017537E+01      0.45490939E-01     -0.20305775E-01
       1689.      0.23950832E+00      0.35530346E+02     -0.95131788E+01      0.41017537E+01      0.45490582E-01     -0.20302041E-01
       1690.      0.23945020E+00      0.35989498E+02     -0.93307829E+01      0.41017537E+01      0.45490239E-01     -0.20298010E-01
       1691.      0.23939216E+00      0.36448650E+02     -0.91483879E+01      0.41017542E+01      0.45489915E-01     -0.20294014E-01
       1692.      0.23933205E+00      0.36907806E+02     -0.89659929E+01      0.41017542E+01      0.45489609E-01     -0.20289922E-01
       1693.      0.23927309E+00      0.37366959E+02     -0.87835979E+01      0.41017542E+01      0.45489319E-01     -0.20285901E-01
       1694.      0.23921312E+00      0.37826111E+02     -0.86012030E+01      0.41017542E+01      0.45489043E-01     -0.20281810E-01
       1695.      0.23914742E+00      0.38285267E+02     -0.84188080E+01      0.41017547E+01      0.45488790E-01     -0.20277470E-01
       1696.      0.23908347E+00      0.38744423E+02     -0.82364130E+01      0.41017547E+01      0.45488548E-01     -0.20273220E-01
       1697.      0.23902193E+00      0.39203575E+02     -0.80540180E+01      0.41017547E+01      0.45488324E-01     -0.20269072E-01
       1698.      0.23895887E+00      0.39662731E+02     -0.78716235E+01      0.41017547E+01      0.45488119E-01     -0.20264870E-01
       1699.      0.23889345E+00      0.40121887E+02     -0.76892285E+01      0.41017551E+01      0.45487929E-01     -0.20260565E-01
       1700.      0.23882169E+00      0.40581039E+02     -0.75068340E+01      0.41017551E+01      0.45487758E-01     -0.20255953E-01
       1701.      0.23876275E+00      0.41040195E+02     -0.73244395E+01      0.41017551E+01      0.45487601E-01     -0.20251971E-01
       1702.      0.23869202E+00      0.41499352E+02     -0.71420450E+01      0.41017551E+01      0.45487463E-01     -0.20247417E-01
NS BraceMember_21.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
       1703.     -0.19414413E+00     -0.69136055E+02      0.77364563E+02      0.24309755E+02      0.44765031E+00      0.68793428E+00
       1704.     -0.19417521E+00     -0.64678680E+02      0.70494415E+02      0.24309736E+02      0.44763902E+00      0.68794912E+00
       1705.     -0.19420196E+00     -0.60221313E+02      0.63624264E+02      0.24309719E+02      0.44762895E+00      0.68796229E+00
       1706.     -0.19422451E+00     -0.55763947E+02      0.56754116E+02      0.24309700E+02      0.44762015E+00      0.68797511E+00
       1707.     -0.19424313E+00     -0.51306580E+02      0.49883965E+02      0.24309681E+02      0.44761258E+00      0.68798679E+00
       1708.     -0.19425787E+00     -0.46849213E+02      0.43013813E+02      0.24309662E+02      0.44760630E+00      0.68799680E+00
       1709.     -0.19426902E+00     -0.42391846E+02      0.36143661E+02      0.24309643E+02      0.44760126E+00      0.68800676E+00
       1710.     -0.19427638E+00     -0.37934479E+02      0.29273510E+02      0.24309624E+02      0.44759750E+00      0.68801653E+00
       1711.     -0.19428045E+00     -0.33477116E+02      0.22403357E+02      0.24309605E+02      0.44759503E+00      0.68802536E+00
       1712.     -0.19428095E+00     -0.29019751E+02      0.15533201E+02      0.24309586E+02      0.44759381E+00      0.68803102E+00
       1713.     -0.19427806E+00     -0.24562387E+02      0.86630468E+01      0.24309566E+02      0.44759390E+00      0.68803841E+00
       1714.     -0.19427165E+00     -0.20105024E+02      0.17928911E+01      0.24309549E+02      0.44759524E+00      0.68804342E+00
       1715.     -0.19426227E+00     -0.15647662E+02     -0.50772648E+01      0.24309530E+02      0.44759789E+00      0.68804824E+00
       1716.     -0.19424930E+00     -0.11190301E+02     -0.11947422E+02      0.24309511E+02      0.44760185E+00      0.68805206E+00
       1717.     -0.19423343E+00     -0.67329407E+01     -0.18817579E+02      0.24309492E+02      0.44760713E+00      0.68805581E+00
       1718.     -0.19421367E+00     -0.22755811E+01     -0.25687737E+02      0.24309473E+02      0.44761369E+00      0.68805778E+00
       1719.     -0.19419156E+00      0.21817777E+01     -0.32557896E+02      0.24309452E+02      0.44762155E+00      0.68805861E+00
       1720.     -0.19416608E+00      0.66391358E+01     -0.39428051E+02      0.24309433E+02      0.44763076E+00      0.68806046E+00
       1721.     -0.19413693E+00      0.11096493E+02     -0.46298210E+02      0.24309414E+02      0.44764128E+00      0.68805981E+00
       1722.     -0.19410360E+00      0.15553848E+02     -0.53168369E+02      0.24309395E+02      0.44765314E+00      0.68805939E+00
       1723.     -0.19406706E+00      0.20011204E+02     -0.60038528E+02      0.24309376E+02      0.44766632E+00      0.68805659E+00
       1724.     -0.19402650E+00      0.24468557E+02     -0.66908691E+02      0.24309357E+02      0.44768086E+00      0.68805462E+00
       1725.     -0.19398226E+00      0.28925911E+02     -0.73778847E+02      0.24309338E+02      0.44769672E+00      0.68805009E+00
       1726.     -0.19393419E+00      0.33383263E+02     -0.80649010E+02      0.24309319E+02      0.44771394E+00      0.68804556E+00
       1727.     -0.19388258E+00      0.37840614E+02     -0.87519165E+02      0.24309298E+02      0.44773251E+00      0.68804038E+00
NS BraceMember_22.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
       1728.      0.39437912E+01      0.63093024E+03     -0.10791932E+03     -0.12693210E+02     -0.88534987E+00      0.18673870E+00
       1729.      0.39426537E+01      0.62214435E+03     -0.10976982E+03     -0.12693199E+02     -0.88534260E+00      0.18673046E+00
       1730.      0.39415698E+01      0.61335858E+03     -0.11162033E+03     -0.12693190E+02     -0.88533545E+00      0.18672262E+00
       1731.      0.39405315E+01      0.60457288E+03     -0.11347086E+03     -0.12693179E+02     -0.88532841E+00      0.18671484E+00
       1732.      0.39395444E+01      0.59578723E+03     -0.11532140E+03     -0.12693168E+02     -0.88532150E+00      0.18670747E+00
       1733.      0.39386003E+01      0.58700165E+03     -0.11717195E+03     -0.12693155E+02     -0.88531470E+00      0.18670015E+00
       1734.      0.39377027E+01      0.57821613E+03     -0.11902252E+03     -0.12693143E+02     -0.88530809E+00      0.18669312E+00
       1735.      0.39368503E+01      0.56943073E+03     -0.12087311E+03     -0.12693130E+02     -0.88530153E+00      0.18668638E+00
       1736.      0.39360445E+01      0.56064532E+03     -0.12272371E+03     -0.12693117E+02     -0.88529509E+00      0.18668003E+00
       1737.      0.39352844E+01      0.55186005E+03     -0.12457432E+03     -0.12693103E+02     -0.88528883E+00      0.18667410E+00
       1738.      0.39345644E+01      0.54307477E+03     -0.12642495E+03     -0.12693089E+02     -0.88528264E+00      0.18666837E+00
       1739.      0.39338830E+01      0.53428961E+03     -0.12827559E+03     -0.12693074E+02     -0.88527662E+00      0.18666279E+00
       1740.      0.39332380E+01      0.52550452E+03     -0.13012625E+03     -0.12693058E+02     -0.88527071E+00      0.18665731E+00
       1741.      0.39326353E+01      0.51671942E+03     -0.13197693E+03     -0.12693043E+02     -0.88526493E+00      0.18665227E+00
       1742.      0.39320667E+01      0.50793445E+03     -0.13382762E+03     -0.12693026E+02     -0.88525927E+00      0.18664734E+00
       1743.      0.39315395E+01      0.49914951E+03     -0.13567833E+03     -0.12693008E+02     -0.88525373E+00      0.18664292E+00
       1744.      0.39310417E+01      0.49036465E+03     -0.13752907E+03     -0.12692991E+02     -0.88524836E+00      0.18663840E+00
       1745.      0.39305811E+01      0.48157983E+03     -0.13937981E+03     -0.12692973E+02     -0.88524312E+00      0.18663432E+00
       1746.      0.39301558E+01      0.47279507E+03     -0.14123056E+03     -0.12692954E+02     -0.88523799E+00      0.18663058E+00
       1747.      0.39297597E+01      0.46401038E+03     -0.14308134E+03     -0.12692935E+02     -0.88523299E+00      0.18662688E+00
       1748.      0.39293957E+01      0.45522571E+03     -0.14493213E+03     -0.12692916E+02     -0.88522816E+00      0.18662345E+00
       1749.      0.39290576E+01      0.44644113E+03     -0.14678294E+03     -0.12692896E+02     -0.88522339E+00      0.18662001E+00
       1750.      0.39287531E+01      0.43765659E+03     -0.14863377E+03     -0.12692875E+02     -0.88521886E+00      0.18661697E+00
       1751.      0.39284813E+01      0.42887210E+03     -0.15048462E+03     -0.12692854E+02     -0.88521439E+00      0.18661444E+00
       1752.      0.39282298E+01      0.42008765E+03     -0.15233549E+03     -0.12692832E+02     -0.88521010E+00      0.18661171E+00
       1753.      0.39280076E+01      0.41130325E+03     -0.15418637E+03     -0.12692809E+02     -0.88520592E+00      0.18660922E+00
       1754.      0.39278142E+01      0.40251892E+03     -0.15603728E+03     -0.12692786E+02     -0.88520193E+00      0.18660715E+00
       1755.      0.39276438E+01      0.39373462E+03     -0.15788820E+03     -0.12692763E+02     -0.88519806E+00      0.18660516E+00
       1756.      0.39275012E+01      0.38495038E+03     -0.15973915E+03     -0.12692739E+02     -0.88519430E+00      0.18660349E+00
       1757.      0.39273753E+01      0.37616617E+03     -0.16159010E+03     -0.12692715E+02     -0.88519073E+00      0.18660168E+00
       1758.      0.39272757E+01      0.36738202E+03     -0.16344109E+03     -0.12692690E+02     -0.88518727E+00      0.18660018E+00
       1759.      0.39272027E+01      0.35859790E+03     -0.16529208E+03     -0.12692665E+02     -0.88518399E+00      0.18659912E+00
       1760.      0.39271438E+01      0.34981384E+03     -0.16714311E+03     -0.12692638E+02     -0.88518083E+00      0.18659784E+00
       1761.      0.39271126E+01      0.34102979E+03     -0.16899416E+03     -0.12692613E+02     -0.88517785E+00      0.18659714E+00
       1762.      0.39270964E+01      0.33224582E+03     -0.17084521E+03     -0.12692585E+02     -0.88517499E+00      0.18659635E+00
       1763.      0.39270990E+01      0.32346185E+03     -0.17269629E+03     -0.12692557E+02     -0.88517231E+00      0.18659560E+00
       1764.      0.39271257E+01      0.31467795E+03     -0.17454739E+03     -0.12692530E+02     -0.88516974E+00      0.18659531E+00
       1765.      0.39271662E+01      0.30589407E+03     -0.17639851E+03     -0.12692501E+02     -0.88516736E+00      0.18659501E+00
       1766.      0.39272261E+01      0.29711023E+03     -0.17824966E+03     -0.12692472E+02     -0.88516510E+00      0.18659486E+00
       1767.      0.39273019E+01      0.28832642E+03     -0.18010083E+03     -0.12692442E+02     -0.88516301E+00      0.18659487E+00
       1768.      0.39273930E+01      0.27954263E+03     -0.18195203E+03     -0.12692412E+02     -0.88516104E+00      0.18659493E+00
       1769.      0.39275060E+01      0.27075891E+03     -0.18380324E+03     -0.12692381E+02     -0.88515925E+00      0.18659543E+00
       1770.      0.39276319E+01      0.26197519E+03     -0.18565446E+03     -0.12692350E+02     -0.88515764E+00      0.18659587E+00
       1771.      0.39277735E+01      0.25319151E+03     -0.18750572E+03     -0.12692318E+02     -0.88515615E+00      0.18659660E+00
       1772.      0.39279284E+01      0.24440787E+03     -0.18935699E+03     -0.12692286E+02     -0.88515484E+00      0.18659720E+00
       1773.      0.39281011E+01      0.23562425E+03     -0.19120830E+03     -0.12692253E+02     -0.88515371E+00      0.18659820E+00
       1774.      0.39282818E+01      0.22684067E+03     -0.19305962E+03     -0.12692220E+02     -0.88515270E+00      0.18659918E+00
       1775.      0.39284766E+01      0.21805710E+03     -0.19491096E+03     -0.12692186E+02     -0.88515186E+00      0.18660013E+00
       1776.      0.39286814E+01      0.20927356E+03     -0.19676233E+03     -0.12692152E+02     -0.88515121E+00      0.18660122E+00
       1777.      0.39289079E+01      0.20049005E+03     -0.19861372E+03     -0.12692117E+02     -0.88515067E+00      0.18660271E+00
       1778.      0.39291394E+01      0.19170656E+03     -0.20046515E+03     -0.12692081E+02     -0.88515031E+00      0.18660408E+00
       1779.      0.39293857E+01      0.18292310E+03     -0.20231659E+03     -0.12692045E+02     -0.88515013E+00      0.18660565E+00
       1780.      0.39296436E+01      0.17413965E+03     -0.20416805E+03     -0.12692009E+02     -0.88515013E+00      0.18660723E+00
       1781.      0.39299090E+01      0.16535623E+03     -0.20601955E+03     -0.12691972E+02     -0.88515025E+00      0.18660885E+00
       1782.      0.39301901E+01      0.15657281E+03     -0.20787105E+03     -0.12691935E+02     -0.88515055E+00      0.18661071E+00
       1783.      0.39304790E+01      0.14778943E+03     -0.20972260E+03     -0.12691896E+02     -0.88515103E+00      0.18661250E+00
       1784.      0.39307778E+01      0.13900606E+03     -0.21157416E+03     -0.12691858E+02     -0.88515168E+00      0.18661430E+00
       1785.      0.39310894E+01      0.13022272E+03     -0.21342575E+03     -0.12691819E+02     -0.88515252E+00      0.18661644E+00
       1786.      0.39314103E+01      0.12143938E+03     -0.21527736E+03     -0.12691779E+02     -0.88515347E+00      0.18661858E+00
       1787.      0.39317493E+01      0.11265605E+03     -0.21712900E+03     -0.12691739E+02     -0.88515466E+00      0.18662111E+00
       1788.      0.39320836E+01      0.10387274E+03     -0.21898067E+03     -0.12691698E+02     -0.88515598E+00      0.18662308E+00
       1789.      0.39324360E+01      0.95089439E+02     -0.22083237E+03     -0.12691657E+02     -0.88515747E+00      0.18662545E+00
       1790.      0.39327962E+01      0.86306160E+02     -0.22268408E+03     -0.12691615E+02     -0.88515913E+00      0.18662788E+00
       1791.      0.39331665E+01      0.77522881E+02     -0.22453583E+03     -0.12691573E+02     -0.88516098E+00      0.18663037E+00
       1792.      0.39335444E+01      0.68739616E+02     -0.22638760E+03     -0.12691530E+02     -0.88516301E+00      0.18663277E+00
       1793.      0.39339318E+01      0.59956356E+02     -0.22823940E+03     -0.12691487E+02     -0.88516521E+00      0.18663530E+00
       1794.      0.39343302E+01      0.51173103E+02     -0.23009123E+03     -0.12691443E+02     -0.88516760E+00      0.18663780E+00
       1795.      0.39347365E+01      0.42389858E+02     -0.23194308E+03     -0.12691399E+02     -0.88517016E+00      0.18664046E+00
       1796.      0.39351552E+01      0.33606617E+02     -0.23379497E+03     -0.12691354E+02     -0.88517284E+00      0.18664321E+00
       1797.      0.39355772E+01      0.24823380E+02     -0.23564688E+03     -0.12691309E+02     -0.88517576E+00      0.18664581E+00
       1798.      0.39360142E+01      0.16040146E+02     -0.23749881E+03     -0.12691263E+02     -0.88517886E+00      0.18664855E+00
       1799.      0.39364557E+01      0.72569132E+01     -0.23935078E+03     -0.12691216E+02     -0.88518214E+00      0.18665126E+00
       1800.      0.39369082E+01     -0.15263178E+01     -0.24120277E+03     -0.12691170E+02     -0.88518560E+00      0.18665382E+00
       1801.      0.39373729E+01     -0.10309549E+02     -0.24305479E+03     -0.12691122E+02     -0.88518924E+00      0.18665679E+00
       1802.      0.39378438E+01     -0.19092781E+02     -0.24490685E+03     -0.12691073E+02     -0.88519305E+00      0.18665943E+00
       1803.      0.39383323E+01     -0.27876017E+02     -0.24675893E+03     -0.12691026E+02     -0.88519710E+00      0.18666250E+00
       1804.      0.39388294E+01     -0.36659252E+02     -0.24861104E+03     -0.12690976E+02     -0.88520128E+00      0.18666548E+00
       1805.      0.39393260E+01     -0.45442497E+02     -0.25046318E+03     -0.12690927E+02     -0.88520569E+00      0.18666790E+00
       1806.      0.39398410E+01     -0.54225742E+02     -0.25231535E+03     -0.12690876E+02     -0.88521022E+00      0.18667075E+00
       1807.      0.39403696E+01     -0.63008999E+02     -0.25416754E+03     -0.12690825E+02     -0.88521498E+00      0.18667381E+00
       1808.      0.39409003E+01     -0.71792259E+02     -0.25601978E+03     -0.12690775E+02     -0.88521993E+00      0.18667617E+00
       1809.      0.39414473E+01     -0.80575531E+02     -0.25787204E+03     -0.12690722E+02     -0.88522506E+00      0.18667905E+00
       1810.      0.39420025E+01     -0.89358810E+02     -0.25972433E+03     -0.12690671E+02     -0.88523042E+00      0.18668154E+00
       1811.      0.39425793E+01     -0.98142097E+02     -0.26157666E+03     -0.12690618E+02     -0.88523591E+00      0.18668468E+00
       1812.      0.39431632E+01     -0.10692540E+03     -0.26342902E+03     -0.12690565E+02     -0.88524163E+00      0.18668750E+00
       1813.      0.39437506E+01     -0.11570871E+03     -0.26528140E+03     -0.12690511E+02     -0.88524753E+00      0.18668978E+00
       1814.      0.39443622E+01     -0.12449203E+03     -0.26713379E+03     -0.12690456E+02     -0.88525367E+00      0.18669261E+00
       1815.      0.39449832E+01     -0.13327538E+03     -0.26898624E+03     -0.12690402E+02     -0.88525993E+00      0.18669535E+00
       1816.      0.39456155E+01     -0.14205873E+03     -0.27083871E+03     -0.12690347E+02     -0.88526642E+00      0.18669775E+00
       1817.      0.39462683E+01     -0.15084212E+03     -0.27269125E+03     -0.12690290E+02     -0.88527316E+00      0.18670058E+00
       1818.      0.39469285E+01     -0.15962550E+03     -0.27454379E+03     -0.12690234E+02     -0.88528001E+00      0.18670277E+00
       1819.      0.39476066E+01     -0.16840892E+03     -0.27639636E+03     -0.12690177E+02     -0.88528711E+00      0.18670528E+00
       1820.      0.39483035E+01     -0.17719234E+03     -0.27824896E+03     -0.12690120E+02     -0.88529438E+00      0.18670787E+00
       1821.      0.39490101E+01     -0.18597580E+03     -0.28010159E+03     -0.12690062E+02     -0.88530189E+00      0.18670993E+00
       1822.      0.39497225E+01     -0.19475926E+03     -0.28195428E+03     -0.12690002E+02     -0.88530958E+00      0.18671161E+00
       1823.      0.39504726E+01     -0.20354277E+03     -0.28380698E+03     -0.12689944E+02     -0.88531750E+00      0.18671401E+00
       1824.      0.39512334E+01     -0.21232628E+03     -0.28565973E+03     -0.12689884E+02     -0.88532555E+00      0.18671621E+00
       1825.      0.39520164E+01     -0.22110983E+03     -0.28751251E+03     -0.12689824E+02     -0.88533390E+00      0.18671857E+00
       1826.      0.39528029E+01     -0.22989340E+03     -0.28936533E+03     -0.12689763E+02     -0.88534236E+00      0.18672003E+00
NS BraceMember_23.
    ElemID              NF [N]              My [Nmm]            Mz [Nmm]            Vy [N]              Vz [N]              T [N/mm]
       1827.      0.39510093E+01      0.36985031E+03     -0.14296188E+03      0.14975482E+02     -0.16606350E+00      0.13390255E+00
       1828.      0.39503586E+01      0.36820786E+03     -0.14430553E+03      0.14975477E+02     -0.16606651E+00      0.13393070E+00
       1829.      0.39497237E+01      0.36656543E+03     -0.14564919E+03      0.14975472E+02     -0.16606949E+00      0.13395879E+00
       1830.      0.39491060E+01      0.36492307E+03     -0.14699286E+03      0.14975469E+02     -0.16607253E+00      0.13398671E+00
       1831.      0.39485066E+01      0.36328073E+03     -0.14833656E+03      0.14975464E+02     -0.16607568E+00      0.13401422E+00
       1832.      0.39479246E+01      0.36163843E+03     -0.14968027E+03      0.14975460E+02     -0.16607890E+00      0.13404204E+00
       1833.      0.39473622E+01      0.35999619E+03     -0.15102400E+03      0.14975456E+02     -0.16608228E+00      0.13406922E+00
       1834.      0.39468124E+01      0.35835397E+03     -0.15236775E+03      0.14975452E+02     -0.16608554E+00      0.13409635E+00
       1835.      0.39462860E+01      0.35671182E+03     -0.15371152E+03      0.14975449E+02     -0.16608916E+00      0.13412331E+00
       1836.      0.39457653E+01      0.35506967E+03     -0.15505530E+03      0.14975445E+02     -0.16609226E+00      0.13414995E+00
       1837.      0.39452698E+01      0.35342761E+03     -0.15639909E+03      0.14975442E+02     -0.16609587E+00      0.13417642E+00
       1838.      0.39447920E+01      0.35178555E+03     -0.15774292E+03      0.14975439E+02     -0.16609959E+00      0.13420288E+00
