1 	 163 	 0,20207 	 5,57000 	 0,00000 
1 	 164 	 0,20207 	 5,58500 	 0,00000 
1 	 165 	 -0,10104 	 5,57000 	 0,17500 
1 	 166 	 -0,10104 	 5,58500 	 0,17500 
1 	 167 	 -0,10104 	 5,57000 	 -0,17500 
1 	 168 	 -0,10104 	 5,58500 	 -0,17500 
1 	 169 	 0,20207 	 5,67000 	 0,00000 
1 	 170 	 -0,10104 	 5,67000 	 -0,17500 
1 	 171 	 -0,10104 	 5,67000 	 0,17500 
1 	 172 	 0,20207 	 5,75500 	 0,00000 
1 	 173 	 -0,10104 	 5,75500 	 0,17500 
1 	 174 	 0,20207 	 5,77000 	 0,00000 
1 	 175 	 -0,10104 	 5,77000 	 0,17500 
1 	 176 	 -0,10104 	 5,75500 	 -0,17500 
1 	 177 	 -0,10104 	 5,77000 	 -0,17500 
1 	 178 	 0,20207 	 6,06000 	 0,00000 
1 	 179 	 0,20207 	 6,07500 	 0,00000 
1 	 180 	 0,20207 	 6,09000 	 0,00000 
1 	 181 	 -0,10104 	 6,06000 	 0,17500 
1 	 182 	 -0,10104 	 6,07500 	 0,17500 
1 	 183 	 -0,10104 	 6,09000 	 0,17500 
1 	 184 	 -0,10104 	 6,06000 	 -0,17500 
1 	 185 	 -0,10104 	 6,07500 	 -0,17500 
1 	 186 	 -0,10104 	 6,09000 	 -0,17500 
1 	 187 	 0,20207 	 6,38000 	 0,00000 
1 	 188 	 0,20207 	 6,39500 	 0,00000 
1 	 189 	 -0,10104 	 6,38000 	 0,17500 
1 	 190 	 -0,10104 	 6,39500 	 0,17500 
1 	 191 	 -0,10104 	 6,38000 	 -0,17500 
1 	 192 	 -0,10104 	 6,39500 	 -0,17500 
1 	 193 	 0,20207 	 6,48000 	 0,00000 
1 	 194 	 -0,10104 	 6,48000 	 -0,17500 
1 	 195 	 -0,10104 	 6,48000 	 0,17500 
